4346968851781978171	[-9.350148163252183e-05, 2.5214041285413717e-08, -9.350148163252183e-05, 0.8140056804954137, 0.00019334921094910754]	[0.0, 0.0, 0.0, 0.0, 0.0]
6218937002513162013	[-9.350148163252183e-05, 2.5214041285413717e-08, -9.350148163252183e-05, 0.8140056804954137, 0.00019334921094910754]	[0.0, 0.0, 0.0, 0.0, 0.0]
713046598163743669	[-0.0001236813814103664, 2.0199220195360203e-08, -0.00012378380182329947, 0.8224918911553296, 0.0002593833413117678]	[6.0359799555689184e-05, 1.0029642180107029e-08, 6.05646403815553e-05, 0.016972421319831944, 0.00013206826072532064]
7504407471963933558	[-0.0001079249327723358, 2.0015777511171182e-08, -0.00010800287029845788, 0.8149383617810834, 0.00022022856875589112]	[2.8846902279627926e-05, 1.0396527548485071e-08, 2.90027773318721e-05, 0.001865362571339313, 5.375871561356719e-05]
584963663135942285	[-9.350148163252183e-05, 2.5214041285413717e-08, -9.350148163252183e-05, 0.8140056804954137, 0.00019334921094910754]	[0.0, 0.0, 0.0, 0.0, 0.0]
596561072122502382	[-0.00011242994383566837, 1.9947056246524977e-08, -0.00011251851168729283, 0.8118348715258021, 0.00023187739808972423]	[3.785692440629308e-05, 1.053397007777748e-08, 3.803406010954199e-05, 0.00434161793922323, 7.70563742812334e-05]
5305514207509613016	[-0.00011352706981442528, 2.0170508533390118e-08, -0.0001136184742754618, 0.816463836758427, 0.0002343936517154681]	[4.005117636380692e-05, 1.0087065504047202e-08, 4.0233985285879915e-05, 0.004916312526026756, 8.208888153272113e-05]
8488910598702372104	[-9.350148163252183e-05, 2.5214041285413717e-08, -9.350148163252183e-05, 0.8140056804954137, 0.00019334921094910754]	[0.0, 0.0, 0.0, 0.0, 0.0]
512689737813925329	[-0.00010869754405714223, 2.031040182902726e-08, -0.00010878458862339392, 0.8188146864571113, 0.000221602887673272]	[3.0392124849240815e-05, 9.807278912772914e-09, 3.0566213981744194e-05, 0.00961801192339542, 5.650735344832893e-05]
6884641712362038933	[-9.350148163252183e-05, 2.5214041285413717e-08, -9.350148163252183e-05, 0.8140056804954137, 0.00019334921094910754]	[0.0, 0.0, 0.0, 0.0, 0.0]
7880519656376363892	[1.0177017304042271e-07, 0.0, 0.00016980597234537328, 0.08955223880597014, 1.0]	[1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0]
5225085507725916427	[-0.00013107463683669567, 1.5437084516072308e-08, -0.00013127525384298605, 0.8200075907208898, 0.00026934925792600006]	[4.6017720881838656e-05, 1.1974277673637985e-08, 4.6263425752490345e-05, 0.00782193088747014, 9.308094200407848e-05]
958986569	[-5.619559971327073e-05, 1.4656547771291517e-08, -5.63864010226258e-05, 0.8290278763358024, 0.0005249477795078933]	[4.569019237012804e-05, 1.2930243371507557e-08, 4.545803921139452e-05, 0.01937093765508335, 0.0004061284146537322]
37669618	[-0.00013445998250319205, 1.5449793995712938e-08, -0.0001346611572399969, 0.8209524508865146, 0.0002769559400002511]	[5.016445629495683e-05, 1.1958711832290682e-08, 5.041084395782245e-05, 0.008508100026023964, 0.00010239912182634574]
6201372434561358274	[-0.00013446015121154254, 1.5146951461356755e-08, -0.00013455620697919185, 0.822132920455773, 0.0002769535304745299]	[5.02981948886275e-05, 1.2343915825289523e-08, 5.040615356369308e-05, 0.018117680149548846, 0.00010266931121590613]
