4346968851781978171	[-2.576569234775027e-05, 2.3632993569021472e-07, -2.576569234775027e-05, 0.8140056804954137, 0.00019334921094910754]	[3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0]
6218937002513162013	[-2.576569234775027e-05, 2.3632993569021472e-07, -2.576569234775027e-05, 0.8140056804954137, 0.00019334921094910754]	[3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0]
713046598163743669	[-8.360519874799665e-05, 1.8906394855217178e-07, -9.746305007616293e-05, 0.8224918911553296, 0.0002593833413117678]	[0.00011567901280049276, 9.453197427608589e-08, 0.00014339471545682532, 0.016972421319831944, 0.00013206826072532064]
7504407471963933558	[-7.33087750824381e-05, 1.8906394855216704e-07, -8.521995429296454e-05, 0.8149383617810834, 0.00022022856875589112]	[9.508616546937569e-05, 9.453197427609539e-08, 0.00011890852389042856, 0.001865362571339313, 5.375871561356719e-05]
584963663135942285	[-2.576569234775027e-05, 2.3632993569021472e-07, -2.576569234775027e-05, 0.8140056804954137, 0.00019334921094910754]	[3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0]
596561072122502382	[-8.047567029329212e-05, 1.8906394855216638e-07, -9.400682365152559e-05, 0.8118348715258021, 0.00023187739808972423]	[0.00010941995589108371, 9.453197427609669e-08, 0.0001364822626075506, 0.00434161793922323, 7.70563742812334e-05]
5305514207509613016	[-8.200635552384795e-05, 1.8906394855217178e-07, -9.593315384504917e-05, 0.816463836758427, 0.0002343936517154681]	[0.00011248132635219537, 9.453197427608589e-08, 0.0001403349229945978, 0.004916312526026756, 8.208888153272113e-05]
8488910598702372104	[-2.576569234775027e-05, 2.3632993569021472e-07, -2.576569234775027e-05, 0.8140056804954137, 0.00019334921094910754]	[3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0]
512689737813925329	[-7.451156207490176e-05, 1.8906394855217178e-07, -8.954917791236337e-05, 0.8188146864571113, 0.000221602887673272]	[9.749173945430301e-05, 9.453197427608589e-08, 0.0001275669711292262, 0.00961801192339542, 5.650735344832893e-05]
6884641712362038933	[-2.576569234775027e-05, 2.3632993569021472e-07, -2.576569234775027e-05, 0.8140056804954137, 0.00019334921094910754]	[3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0]
