662609989	[2.998377570496371e-11, 0.0, 6.15448437371547e-11, 0.21971509971509973, 0.8083333333333357]	[4.586114249767561e-12, 0.0, 6.585389565571244e-12, 0.05616563264809392, 0.1296362432175339]
6691743644628340820	[-4.0035223992479855e-10, 0.0, -3.989290423575331e-10, 0.010462139401215056, 0.5944444444444447]	[8.709834610770286e-11, 0.0, 8.640302641081103e-11, 0.004300608060665211, 0.10213764617139019]
5068694656672598393	[3.3594783686304585e-10, 0.0, 3.3594783686304585e-10, 0.0, 0.0]	[8.788794008375919e-25, 0.0, 8.788794008375919e-25, 0.0, 0.0]
763228713	[3.2857724840062834e-12, 0.0, -1.5320636744175157e-12, 0.10098132320354564, 1.888888888888884]	[4.184194141980399e-13, 0.0, 1.7427536275427719e-12, 0.01589255506940326, 0.6285393610547084]
2886905304314680288	[-9.287747136416134e-10, 0.0, -9.553058390537364e-10, 0.006269592476489048, 1.0]	[4.756288522179909e-24, 0.0, 4.756288522179909e-24, 1.9949319973733282e-17, 0.0]
250313869	[3.112105119820354e-11, 0.0, 2.6350911975895377e-11, 0.028056112224448766, 7.0]	[3.2311742677852644e-26, 0.0, 1.357093192469811e-25, 1.3183898417423734e-16, 0.0]
654969347	[2.0679112112644643e-11, 0.0, 3.8509913693585696e-11, 0.023255813953488406, 1.0]	[3.2311742677852644e-27, 0.0, 3.877409121342317e-26, 3.469446951953614e-17, 0.0]
103250403	[-1.079171098201421e-08, 0.0, -1.0786653096712261e-08, 0.0, 0.0]	[6.617444900424221e-23, 0.0, 4.301339185275744e-23, 0.0, 0.0]
7448295325	[3.3911460306001085e-09, 0.0, -9.65240536709891e-09, 0.062228465773517226, 2.261904761904757]	[8.017882600857661e-10, 0.0, 1.917576987493682e-08, 0.023247146121417418, 0.4545686450484956]
1345837233973102727	[2.7717313925351304e-10, 0.0, 5.228591952524056e-11, 0.947703990257183, 25.000000000000064]	[3.310377667205114e-11, 0.0, 2.9256311602032666e-12, 0.0012663994218542762, 6.599663291074455]
4495657837915125050	[2.814861887363513e-11, 0.0, 2.5574761551908747e-10, 0.03494049435459266, 1.3333333333333333]	[3.4053687825476355e-12, 0.0, 1.635499363125966e-10, 0.01186782818592009, 0.2357022603955162]
9136609539069351643	[2.6546804024022904e-10, 0.0, 3.913210109437461e-10, 0.21658664487349805, 3.337317397078363]	[3.7085260288917847e-11, 0.0, 2.0552272892399305e-11, 0.01597629577297858, 0.7056855499183495]
5855935158441198364	[-1.587561819510417e-10, 0.0, -1.6686361018307638e-10, 0.0387448713166728, 0.8999999999999991]	[2.7949007901245602e-11, 0.0, 3.005612200830842e-11, 0.010483959176488365, 0.14142135623730934]
8243938229664614508	[2.2098303306863454e-10, 0.0, 2.1831119414321104e-10, 0.0, 0.0]	[7.496324301261813e-25, 0.0, 1.4217166778255163e-24, 0.0, 0.0]
2913418406960825386	[2.473422144250178e-12, 0.0, 8.499610050513864e-12, 0.0283276772247362, 1.2833333333333337]	[2.8986221904513866e-12, 0.0, 5.783148832067314e-12, 0.008865497916460298, 0.3064129385141711]
901095202	[5.587001954983038e-07, 0.0, 4.787707842488262e-07, 0.07570265798216515, 1.8851851851851853]	[4.249526522614341e-07, 0.0, 5.45800721152751e-07, 0.020733516650948112, 1.2769911695810303]
2074281922475867955	[1.803760683484492e-11, 0.0, -7.9314329462231e-11, 0.020618556701030872, 1.0]	[3.2311742677852644e-27, 0.0, 4.1359030627651384e-25, 5.551115123125783e-17, 0.0]
1953253735204553336	[1.020258695166134e-10, 0.0, 9.298939276438515e-11, 0.0, 0.0]	[3.877409121342317e-25, 0.0, 2.8434333556510326e-25, 0.0, 0.0]
9172447136242308767	[2.0680005255175763e-12, 0.0, -4.030125301377728e-10, 0.015789473684210457, 1.5]	[2.0194839173657902e-27, 0.0, 8.271806125530277e-25, 6.938893903907228e-17, 0.0]
876466546	[3.111195675706132e-11, 0.0, -1.0084023909079507e-08, 0.04472995130068766, 1.2833333333333337]	[4.898066797181716e-12, 0.0, 2.196800721933011e-09, 0.013732715208125815, 0.3064129385141711]
649949033	[7.472412907473022e-10, 0.0, 3.9458817606311343e-10, 0.3125, 1.3500000000000016]	[1.5327265620571032e-10, 0.0, 1.0512248423045381e-11, 0.08838834764831845, 0.21213203435596387]
586084501847516227	[-7.498427696647238e-08, 0.0, -7.375088562075695e-08, 0.1245728635611107, 1.4903463070793783]	[1.6911934998494103e-08, 0.0, 1.5831742923117638e-08, 0.053112314408342215, 0.08788757764550895]
295678889	[7.0664091080716416e-09, 0.0, 8.620478993316474e-09, 0.00713274825046143, 1.4448871181938907]	[1.256283497565486e-09, 0.0, 1.5295564998526665e-09, 0.0035713542770228215, 0.07840950554648347]
7216203875057797875	[8.821665325598653e-11, 0.0, 1.5972160743701551e-10, 0.04054054054054039, 3.0]	[1.809457589959748e-25, 0.0, 2.5849394142282115e-26, 1.5265566588595902e-16, 0.0]
4618164349327192790	[-1.1161329223236266e-10, 0.0, 4.529221135811642e-09, 0.8162995682803262, 2.521472551353032]	[1.5089406682036597e-11, 0.0, 1.106599249885862e-09, 0.024840627754285992, 0.8640320189115741]
9359188089975241124	[2.725435199065807e-07, 0.0, 2.7258360329960663e-07, 0.0064935064935065, 1.0]	[0.0, 0.0, 5.823351512373315e-22, 6.071532165918825e-18, 0.0]
5316011760420196035	[2.958421547200696e-12, 0.0, -4.518068699027732e-12, 0.03926318096358565, 2.4444444444444446]	[3.01933234535832e-13, 0.0, 1.791878201118785e-14, 0.005317757492573323, 0.7856742013183857]
838920882	[8.012189957044649e-10, 0.0, 7.400897272708154e-10, 0.0, 0.0]	[2.274746684520826e-24, 0.0, 3.9291079096268815e-24, 0.0, 0.0]
