0 0 1
1 2 3
2 1 0
3 0 1
4 0 1
5 1 2
6 0 1
7 1 0
8 0 1
9 0 1
10 0 1
11 0 1
12 1 3
13 1 1
14 1 2
15 0 1
16 0 1
17 0 1
18 2 3
19 1 2
20 0 1
21 0 1
22 1 0
23 0 1
24 2 1
25 0 1
26 0 1
27 1 2
28 1 2
29 1 2
30 0 1
31 1 1
32 0 1
33 1 2
34 0 1
35 0 1
36 1 2
37 0 1
38 0 1
39 0 1
40 1 2
41 1 0
42 0 1
43 0 1
44 0 1
45 1 2
46 0 1
47 0 1
48 0 1
49 1 3
50 0 1
51 0 1
52 2 2
53 1 2
54 1 4
55 0 1
56 0 1
57 0 1
58 1 2
59 1 0
60 1 2
61 2 4
62 1 2
63 0 1
64 0 1
65 0 1
66 0 1
67 0 1
68 0 1
69 1 2
70 0 1
71 0 1
72 0 1
73 0 1
74 0 2
75 0 1
76 0 1
77 1 2
78 0 1
79 0 1
80 0 1
81 0 1
82 2 2
83 0 2
84 1 2
85 0 1
86 0 1
87 0 2
88 1 2
89 1 2
90 1 2
91 0 1
92 1 1
93 0 1
94 0 1
95 1 1
96 0 1
97 1 2
98 0 1
99 0 1
100 0 1
101 1 2
102 0 1
103 1 2
104 0 1
105 0 1
106 0 1
107 0 1
108 0 1
109 0 1
110 1 2
111 1 2
112 1 2
113 1 2
114 0 1
115 1 2
116 0 1
117 2 2
118 1 2
119 1 3
120 1 2
121 0 1
122 1 2
123 1 3
124 0 1
125 3 3
126 1 2
127 0 1
128 0 1
129 1 3
130 0 2
131 2 0
132 1 3
133 1 2
134 0 1
135 0 1
136 2 1
137 1 0
138 1 1
139 1 2
140 1 2
141 1 2
142 0 1
143 1 2
144 0 1
145 0 2
146 0 1
147 2 2
148 0 1
149 0 1
150 0 1
151 0 1
152 0 1
153 0 1
154 0 1
155 0 1
156 0 1
157 0 1
158 0 1
159 0 1
160 1 1
161 1 1
162 1 1
163 1 2
164 0 1
165 0 1
166 1 2
167 1 3
168 0 1
169 0 1
170 2 2
171 1 0
172 0 2
173 2 3
174 2 2
175 81 0
176 1 32
177 0 1
178 1 2
179 1 2
180 0 1
181 0 1
182 1 2
183 1 1
184 0 1
185 2 2
186 0 1
187 1 0
188 1 2
189 1 2
190 2 1
191 0 1
192 1 0
193 0 1
194 0 1
195 0 1
196 0 1
197 0 1
198 0 1
199 1 2
200 0 1
201 1 2
202 1 3
203 2 1
204 0 1
205 0 1
206 0 1
207 0 1
208 0 2
209 0 1
210 0 1
211 0 1
212 0 1
213 0 1
214 0 2
215 1 2
216 0 1
217 0 1
218 0 1
219 0 1
220 0 1
221 0 1
222 0 1
223 0 2
224 0 1
225 0 1
226 4 0
227 0 7
228 1 2
229 0 1
230 0 1
231 3 1
232 0 1
233 1 0
234 0 1
235 0 1
236 0 1
237 0 1
238 0 1
239 1 0
240 1 2
241 0 1
242 1 1
243 1 3
244 1 2
245 0 2
246 3 3
247 0 1
248 0 1
249 0 1
250 0 1
251 0 1
252 0 2
253 0 2
254 1 2
255 0 1
256 0 1
257 2 2
258 0 1
259 1 3
260 1 2
261 0 1
262 0 1
263 0 1
264 0 1
265 0 1
266 0 1
267 1 2
268 1 2
269 0 1
270 1 1
271 0 1
272 0 1
273 3 5
274 3 3
275 1 2
276 3 4
277 1 1
278 0 1
279 0 2
280 0 1
281 1 2
282 1 0
283 0 1
284 0 1
285 1 2
286 1 0
287 1 2
288 0 1
289 0 1
290 0 1
291 0 1
292 1 2
293 1 2
294 0 1
295 1 2
296 2 3
297 0 1
298 0 1
299 0 1
300 1 2
301 0 1
302 2 1
303 1 2
304 1 2
305 2 2
306 1 1
307 1 3
308 1 2
309 1 2
310 1 2
311 0 1
312 1 2
313 1 0
314 0 1
315 0 1
316 0 1
317 0 1
318 0 1
319 1 2
320 1 3
321 0 1
322 0 2
323 0 1
324 0 1
325 0 1
326 0 1
327 0 1
328 0 1
329 0 1
330 0 2
331 2 1
332 0 1
333 0 1
334 1 1
335 0 1
336 1 2
337 0 2
338 0 1
339 0 1
340 0 1
341 0 1
342 0 1
343 1 2
344 0 3
345 0 1
346 1 2
347 1 1
348 0 1
349 0 1
350 0 1
351 0 1
352 0 1
353 0 1
354 2 1
355 2 0
356 0 1
357 0 1
358 0 1
359 0 1
360 1 1
361 0 1
362 1 1
363 3 3
364 0 1
365 0 1
366 0 1
367 0 1
368 0 1
369 0 1
370 0 1
371 1 2
372 0 1
373 0 1
374 0 1
375 1 2
376 1 1
377 0 1
378 1 2
379 0 1
380 0 1
381 1 0
382 1 3
383 1 2
384 0 1
385 1 2
386 0 1
387 0 1
388 0 1
389 0 2
390 0 1
391 0 1
392 0 1
393 1 0
394 1 2
395 2 0
396 0 1
397 0 1
398 1 2
399 1 0
400 1 2
401 2 1
402 2 1
403 0 1
404 0 1
405 0 1
406 0 1
407 0 1
408 0 1
409 1 1
410 0 1
411 0 1
412 1 1
413 2 2
414 1 2
415 0 1
416 1 2
417 1 0
418 0 1
419 1 2
420 0 1
421 1 2
422 0 1
423 1 2
424 0 1
425 1 3
426 2 1
427 1 1
428 2 2
429 0 1
430 0 2
431 1 2
432 1 2
433 0 3
434 1 0
435 0 1
436 0 1
437 0 1
438 0 1
439 1 1
440 0 1
441 0 1
442 0 1
443 1 2
444 0 1
445 0 1
446 0 1
447 0 1
448 1 2
449 0 1
450 0 2
451 0 1
452 1 0
453 0 2
454 0 1
455 1 1
456 0 1
457 2 1
458 2 2
459 0 1
460 0 1
461 1 3
462 1 2
463 1 1
464 0 1
465 0 1
466 0 1
467 0 1
468 0 1
469 0 1
470 0 1
471 0 1
472 0 1
473 0 1
474 0 1
475 0 1
476 0 1
477 0 1
478 0 1
479 3 1
480 0 1
481 0 1
482 0 1
483 0 1
484 1 0
485 0 1
486 1 1
487 0 1
488 0 2
489 0 1
490 2 1
491 0 2
492 1 1
493 4 4
494 0 1
495 0 1
496 0 1
497 1 1
498 0 1
499 2 4
500 1 2
501 0 2
502 0 1
503 2 2
504 1 2
505 0 2
506 0 1
507 0 1
508 0 1
509 1 3
510 0 1
511 3 4
512 2 1
513 1 2
514 0 1
515 0 1
516 0 1
517 0 1
518 1 3
519 0 1
520 1 3
521 2 2
522 10 0
523 1 2
524 0 1
525 0 2
526 1 0
527 0 2
528 1 3
529 0 1
530 0 1
531 0 2
532 0 1
533 0 1
534 1 0
535 2 0
536 0 1
537 1 3
538 0 1
539 1 2
540 0 1
541 1 2
542 0 1
543 0 1
544 0 1
545 0 1
546 0 1
547 0 2
548 0 1
549 1 2
550 1 2
551 1 3
552 0 1
553 0 1
554 0 1
555 1 2
556 0 1
557 0 1
558 0 1
559 1 2
560 0 1
561 1 2
562 0 1
563 0 1
564 1 2
565 1 2
566 0 1
567 0 1
568 0 1
569 0 1
570 2 1
571 1 2
572 0 1
573 3 3
574 0 1
575 1 2
576 1 1
577 0 1
578 0 1
579 0 1
580 0 2
581 1 0
582 1 2
583 0 1
584 0 1
585 0 1
586 0 1
587 0 1
588 0 1
589 0 1
590 0 1
591 1 1
592 0 1
593 1 1
594 0 2
595 3 1
596 0 1
597 2 3
598 0 1
599 0 1
600 0 1
601 1 2
602 2 3
603 0 1
604 0 1
605 1 1
606 2 2
607 2 3
608 1 0
609 0 2
610 1 3
611 0 1
612 1 1
613 0 1
614 0 1
615 0 1
616 0 1
617 5 5
618 0 1
619 0 1
620 0 2
621 1 2
622 2 2
623 0 1
624 6 6
625 0 1
626 0 1
627 1 2
628 1 1
629 1 3
630 2 2
631 0 1
632 0 1
633 0 1
634 0 2
635 1 2
636 0 1
637 0 1
638 1 0
639 0 1
640 1 2
641 1 2
642 1 2
643 2 0
644 1 2
645 2 1
646 1 1
647 0 1
648 0 2
649 1 3
650 1 2
651 0 1
652 1 2
653 0 1
654 0 1
655 1 3
656 0 1
657 0 1
658 1 2
659 1 1
660 0 1
661 1 3
662 0 1
663 0 1
664 0 3
665 0 1
666 0 1
667 2 2
668 3 3
669 1 2
670 2 1
671 0 1
672 0 1
673 1 2
674 0 1
675 0 1
676 1 0
677 1 2
678 0 1
679 1 2
680 5 1
681 0 1
682 0 1
683 1 2
684 1 2
685 0 1
686 0 1
687 0 2
688 0 1
689 1 1
690 0 1
691 0 2
692 0 1
693 0 1
694 1 2
695 0 1
696 1 3
697 0 1
698 0 1
699 0 1
700 0 1
701 1 1
702 0 1
703 0 2
704 7 0
705 1 6
706 0 1
707 1 1
708 0 1
709 0 1
710 1 2
711 0 1
712 0 1
713 0 1
714 0 1
715 0 1
716 0 1
717 0 1
718 1 2
719 2 3
720 0 1
721 0 1
722 2 0
723 0 1
724 1 2
725 0 1
726 3 1
727 1 1
728 1 2
729 0 1
730 0 1
731 0 1
732 1 3
733 0 1
734 0 1
735 2 2
736 0 1
737 0 1
738 0 1
739 1 2
740 0 1
741 1 2
742 0 1
743 0 2
744 1 2
745 0 1
746 0 1
747 1 0
748 1 2
749 0 1
750 0 1
751 1 1
752 0 1
753 1 3
754 1 3
755 1 2
756 1 1
757 0 1
758 0 1
759 0 1
760 0 1
761 0 1
762 1 2
763 0 1
764 2 2
765 0 1
766 2 1
767 0 1
768 0 1
769 0 1
770 1 0
771 1 2
772 2 3
773 0 1
774 0 1
775 0 1
776 0 1
777 0 1
778 1 1
779 0 1
780 1 3
781 0 1
782 0 1
783 0 1
784 0 1
785 0 1
786 0 1
787 1 2
788 1 2
789 0 1
790 0 1
791 32 0
792 1 8
793 0 1
794 1 1
795 0 1
796 0 1
797 0 1
798 0 1
799 1 3
800 1 2
801 1 2
802 1 1
803 0 1
804 0 1
805 0 1
806 1 2
807 1 2
808 0 1
809 1 3
810 0 1
811 0 1
812 0 2
813 0 1
814 0 1
815 0 1
816 1 2
817 1 2
818 0 1
819 1 0
820 0 1
821 0 1
822 0 1
823 0 1
824 1 0
825 0 1
826 2 3
827 0 1
828 0 1
829 0 1
830 0 1
831 0 1
832 0 1
833 0 1
834 0 1
835 0 1
836 0 2
837 0 1
838 0 1
839 1 1
840 1 2
841 0 1
842 3 4
843 2 3
844 0 1
845 0 1
846 0 2
847 0 1
848 1 1
849 0 1
850 0 1
851 1 2
852 0 1
853 0 1
854 1 1
855 1 2
856 0 1
857 1 1
858 0 1
859 0 1
860 1 3
861 0 1
862 0 1
863 5 0
864 1 8
865 0 1
866 0 1
867 0 2
868 0 1
869 2 6
870 0 1
871 0 1
872 0 1
873 0 1
874 0 1
875 0 1
876 0 1
877 0 1
878 0 1
879 1 1
880 0 1
881 0 1
882 0 1
883 1 1
884 0 1
885 0 1
886 0 1
887 3 3
888 1 2
889 0 1
890 0 3
891 0 1
892 0 1
893 14 11
894 1 2
895 1 0
896 1 2
897 0 1
898 1 1
899 1 1
900 1 2
901 1 2
902 1 2
903 1 2
904 2 0
905 0 1
906 0 1
907 0 1
908 0 1
909 0 1
910 1 2
911 0 2
912 1 2
913 0 1
914 1 3
915 0 2
916 0 1
917 2 2
918 1 1
919 0 1
920 0 1
921 1 2
922 1 2
923 0 1
924 0 1
925 0 1
926 2 4
927 1 1
928 0 1
929 1 2
930 0 2
931 0 1
932 1 2
933 0 1
934 0 1
935 1 2
936 0 1
937 1 2
938 0 1
939 0 1
940 0 1
941 11 10
942 1 2
943 0 1
944 1 2
945 1 2
946 1 2
947 1 2
948 0 1
949 1 2
950 1 2
951 2 2
952 0 1
953 1 6
954 0 2
955 0 1
956 1 2
957 0 1
958 0 1
959 0 1
960 0 1
961 0 1
962 0 1
963 0 1
964 1 6
965 0 1
966 1 2
967 0 1
968 0 1
969 0 1
970 0 1
971 0 1
972 0 1
973 0 1
974 5 4
975 3 1
976 0 1
977 0 1
978 0 1
979 0 1
980 0 1
981 1 1
982 0 2
983 0 1
984 0 1
985 0 1
986 4 3
987 0 2
988 1 0
989 0 1
990 0 1
991 0 3
992 1 2
993 0 1
994 2 0
995 1 2
996 0 1
997 0 1
998 1 2
999 0 1
1000 0 1
1001 1 2
1002 0 1
1003 1 2
1004 1 3
1005 0 1
1006 1 2
1007 0 1
1008 1 2
1009 1 2
1010 0 1
1011 0 1
1012 0 1
1013 0 1
1014 1 4
1015 0 1
1016 1 2
1017 0 1
1018 0 2
1019 0 2
1020 0 1
1021 1 2
1022 1 3
1023 0 1
1024 0 1
1025 0 1
1026 0 1
1027 1 1
1028 0 1
1029 0 1
1030 0 1
1031 0 1
1032 0 1
1033 0 1
1034 1 2
1035 0 1
1036 1 3
1037 1 2
1038 1 1
1039 0 1
1040 0 1
1041 0 1
1042 0 1
1043 1 2
1044 0 1
1045 1 2
1046 1 1
1047 0 1
1048 0 2
1049 0 1
1050 1 3
1051 0 1
1052 0 1
1053 0 1
1054 1 2
1055 0 2
1056 1 3
1057 1 2
1058 2 2
1059 2 1
1060 1 2
1061 1 2
1062 0 1
1063 0 1
1064 0 1
1065 1 2
1066 1 2
1067 1 2
1068 1 2
1069 1 2
1070 1 3
1071 0 2
1072 0 1
1073 0 1
1074 1 2
1075 1 2
1076 1 2
1077 0 2
1078 1 2
1079 0 1
1080 1 1
1081 0 1
1082 0 1
1083 0 1
1084 0 1
1085 1 2
1086 0 1
1087 0 1
1088 1 1
1089 0 1
1090 0 1
1091 0 1
1092 0 1
1093 1 3
1094 0 1
1095 2 2
1096 1 2
1097 0 1
1098 1 3
1099 0 1
1100 0 1
1101 0 1
1102 1 2
1103 2 2
1104 0 1
1105 1 2
1106 0 1
1107 0 1
1108 0 1
1109 0 1
1110 0 1
1111 0 1
1112 1 2
1113 0 1
1114 0 1
1115 0 1
1116 1 2
1117 0 1
1118 0 1
1119 0 1
1120 0 1
1121 0 1
1122 0 1
1123 0 1
1124 1 1
1125 1 2
1126 1 2
1127 3 4
1128 1 3
1129 0 1
1130 0 1
1131 0 2
1132 1 2
1133 0 1
1134 1 0
1135 1 2
1136 0 1
1137 1 2
1138 1 3
1139 0 1
1140 1 3
1141 0 1
1142 1 2
1143 0 2
1144 7 0
1145 1 12
1146 2 1
1147 0 1
1148 0 2
1149 0 1
1150 0 1
1151 2 2
1152 0 1
1153 1 2
1154 0 1
1155 0 1
1156 0 1
1157 0 1
1158 1 1
1159 0 2
1160 0 1
1161 6 6
1162 1 2
1163 1 2
1164 0 1
1165 0 1
1166 6 6
1167 1 2
1168 4 2
1169 0 1
1170 1 0
1171 0 1
1172 1 2
1173 0 1
1174 4 5
1175 0 1
1176 0 1
1177 0 1
1178 1 1
1179 0 1
1180 0 3
1181 0 1
1182 0 1
1183 1 2
1184 0 1
1185 0 1
1186 0 1
1187 1 0
1188 0 2
1189 0 1
1190 1 0
1191 2 0
1192 1 2
1193 0 1
1194 0 1
1195 0 1
1196 0 1
1197 0 1
1198 0 1
1199 0 1
1200 1 2
1201 0 1
1202 1 2
1203 1 2
1204 0 1
1205 0 1
1206 3 3
1207 1 2
1208 0 1
1209 1 2
1210 0 1
1211 0 1
1212 0 2
1213 0 1
1214 2 2
1215 0 1
1216 1 2
1217 1 1
1218 1 0
1219 1 4
1220 32 1
1221 0 2
1222 0 1
1223 1 0
1224 1 2
1225 1 2
1226 0 1
1227 1 1
1228 1 2
1229 1 2
1230 1 2
1231 0 1
1232 1 1
1233 0 1
1234 0 1
1235 0 1
1236 1 2
1237 0 1
1238 2 1
1239 0 1
1240 0 1
1241 1 2
1242 0 1
1243 1 0
1244 0 1
1245 1 1
1246 0 1
1247 1 1
1248 0 2
1249 0 1
1250 0 1
1251 0 1
1252 0 1
1253 0 1
1254 3 3
1255 4 5
1256 0 1
1257 1 2
1258 0 2
1259 0 1
1260 0 1
1261 1 1
1262 0 1
1263 0 1
1264 0 1
1265 0 1
1266 2 2
1267 1 2
1268 1 2
1269 0 1
1270 0 1
1271 0 1
1272 1 0
1273 1 2
1274 0 1
1275 0 1
1276 3 4
1277 1 2
1278 0 1
1279 0 1
1280 1 1
1281 1 3
1282 0 1
1283 2 0
1284 0 1
1285 0 1
1286 0 1
1287 0 1
1288 1 1
1289 0 1
1290 0 1
1291 0 1
1292 0 2
1293 1 2
1294 0 1
1295 0 1
1296 1 2
1297 0 2
1298 0 2
1299 1 2
1300 1 1
1301 0 1
1302 1 2
1303 0 1
1304 6 10
1305 0 1
1306 0 1
1307 1 1
1308 8 8
1309 0 1
1310 0 1
1311 0 1
1312 0 1
1313 0 1
1314 0 1
1315 0 1
1316 0 1
1317 0 1
1318 0 1
1319 0 1
1320 1 2
1321 1 2
1322 1 1
1323 0 1
1324 0 1
1325 1 2
1326 0 1
1327 0 1
1328 0 1
1329 1 2
1330 0 1
1331 0 1
1332 0 1
1333 1 0
1334 0 1
1335 1 4
1336 0 1
1337 0 1
1338 1 2
1339 0 1
1340 1 1
1341 1 3
1342 1 2
1343 1 3
1344 1 1
1345 1 2
1346 1 2
1347 0 1
1348 0 1
1349 0 1
1350 1 3
1351 1 0
1352 1 3
1353 0 1
1354 0 1
1355 0 1
1356 1 0
1357 1 3
1358 1 2
1359 0 1
1360 0 1
1361 0 1
1362 3 2
1363 0 1
1364 0 1
1365 2 1
1366 0 1
1367 1 2
1368 1 2
1369 0 1
1370 0 1
1371 1 2
1372 2 1
1373 2 1
1374 0 1
1375 0 1
1376 0 1
1377 0 1
1378 0 2
1379 1 0
1380 0 1
1381 0 1
1382 2 3
1383 0 1
1384 0 1
1385 0 1
1386 0 1
1387 0 2
1388 1 2
1389 0 1
1390 1 2
1391 0 1
1392 1 2
1393 1 2
1394 0 3
1395 0 1
1396 0 1
1397 1 2
1398 0 1
1399 0 1
1400 1 0
1401 0 1
1402 0 1
1403 0 1
1404 0 1
1405 2 1
1406 0 1
1407 1 2
1408 0 2
1409 0 1
1410 1 2
1411 0 1
1412 0 1
1413 0 1
1414 0 1
1415 2 2
1416 0 1
1417 1 3
1418 1 2
1419 2 0
1420 1 4
1421 0 1
1422 0 3
1423 0 1
1424 1 2
1425 0 1
1426 0 1
1427 0 1
1428 1 0
1429 0 1
1430 0 1
1431 1 2
1432 1 1
1433 1 3
1434 0 1
1435 0 1
1436 0 1
1437 0 1
1438 1 2
1439 0 1
1440 0 2
1441 0 1
1442 0 1
1443 0 1
1444 0 1
1445 0 1
1446 1 2
1447 0 1
1448 1 3
1449 0 1
1450 0 1
1451 0 1
1452 0 1
1453 2 2
1454 0 1
1455 1 0
1456 1 3
1457 0 1
1458 0 4
1459 0 1
1460 0 1
1461 0 1
1462 0 1
1463 2 1
1464 0 3
1465 0 1
1466 1 2
1467 1 2
1468 1 3
1469 0 1
1470 0 1
1471 1 2
1472 1 2
1473 0 1
1474 0 1
1475 0 1
1476 2 1
1477 0 1
1478 0 1
1479 1 1
1480 1 2
1481 0 1
1482 2 1
1483 0 1
1484 0 1
1485 1 2
1486 1 1
1487 0 1
1488 1 3
1489 0 1
1490 0 1
1491 1 2
1492 0 1
1493 0 1
1494 0 1
1495 1 0
1496 1 3
1497 0 1
1498 1 2
1499 1 2
1500 1 3
1501 0 1
1502 0 1
1503 0 1
1504 0 1
1505 1 2
1506 0 1
1507 0 1
1508 0 1
1509 1 2
1510 0 2
1511 44 37
1512 0 1
1513 1 2
1514 1 1
1515 2 2
1516 0 1
1517 0 1
1518 0 1
1519 0 1
1520 0 2
1521 0 3
1522 0 1
1523 0 1
1524 1 1
1525 1 2
1526 0 1
1527 0 1
1528 0 1
1529 0 1
1530 0 1
1531 1 2
1532 0 1
1533 0 1
1534 0 1
1535 0 1
1536 1 1
1537 0 1
1538 0 1
1539 0 1
1540 1 2
1541 1 2
1542 0 1
1543 2 2
1544 0 1
1545 0 1
1546 0 1
1547 0 1
1548 0 1
1549 0 1
1550 0 1
1551 1 2
1552 0 1
1553 0 1
1554 1 2
1555 2 4
1556 1 1
1557 0 1
1558 1 2
1559 1 0
1560 1 2
1561 1 1
1562 0 2
1563 1 1
1564 0 1
1565 0 1
1566 2 3
1567 0 1
1568 1 1
1569 0 1
1570 0 1
1571 0 1
1572 2 1
1573 0 1
1574 1 2
1575 1 2
1576 1 2
1577 1 0
1578 0 1
1579 0 1
1580 0 1
1581 3 2
1582 0 1
1583 0 1
1584 0 1
1585 0 1
1586 0 1
1587 1 2
1588 3 5
1589 0 1
1590 2 2
1591 0 1
1592 0 1
1593 0 1
1594 0 1
1595 2 3
1596 0 1
1597 0 1
1598 0 1
1599 0 1
1600 1 1
1601 2 2
1602 0 1
1603 1 0
1604 0 1
1605 0 1
1606 0 1
1607 1 0
1608 0 1
1609 0 1
1610 0 2
1611 0 2
1612 1 2
1613 2 3
1614 0 1
1615 1 1
1616 0 1
1617 1 2
1618 0 3
1619 0 1
1620 4 4
1621 1 3
1622 0 1
1623 2 3
1624 0 1
1625 1 2
1626 0 1
1627 2 3
1628 1 1
1629 0 1
1630 0 1
1631 1 1
1632 1 2
1633 0 1
1634 0 1
1635 1 2
1636 1 2
1637 1 2
1638 0 1
1639 1 2
1640 1 1
1641 0 1
1642 1 1
1643 0 1
1644 0 1
1645 0 2
1646 0 1
1647 1 3
1648 0 1
1649 1 0
1650 1 3
1651 2 0
1652 1 3
1653 1 2
1654 0 1
1655 0 1
1656 2 2
1657 1 2
1658 1 2
1659 1 2
1660 0 1
1661 0 1
1662 1 0
1663 0 2
1664 2 2
1665 0 1
1666 2 1
1667 1 0
1668 0 1
1669 0 1
1670 2 4
1671 0 1
1672 0 1
1673 0 1
1674 0 1
1675 1 3
1676 0 1
1677 6 8
1678 0 1
1679 0 1
1680 0 1
1681 1 2
1682 0 1
1683 0 1
1684 0 1
1685 0 1
1686 2 1
1687 2 2
1688 0 1
1689 2 2
1690 0 1
1691 0 1
1692 1 1
1693 4 4
1694 0 1
1695 0 1
1696 1 1
1697 0 1
1698 0 1
1699 0 1
1700 2 0
1701 0 1
1702 0 1
1703 1 2
1704 0 1
1705 1 2
1706 2 1
1707 1 1
1708 0 2
1709 0 1
1710 1 1
1711 1 2
